2_2_N_REAR_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_W_FRONT_MEDIUM_HIGH:-0.8,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
0_1_S_REAR_FAR_LOW:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2_1_N_REAR_MEDIUM_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_E_SIDE_FAR_HIGH:-0.7999924601388535,-0.6000000000000001,8.400937502058617E-5,0.0,0.0,0.0,0.0,0.0
2_0_S_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
0_1_W_SIDE_CLOSE_MED:-0.8,0.0,0.0,0.0,0.0,-1.0,0.0,-0.6000000000000001
1_0_E_SIDE_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_E_SIDE_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2_1_E_REAR_CLOSE_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_N_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_N_SIDE_MEDIUM_MED:-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2_0_E_FRONT_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_FRONT_MEDIUM_MED:0.3125251919688192,0.14626178984140742,0.0,0.17140326635748934,0.3125251919688192,1.7015260451635712,0.0,0.0
2_2_S_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_SIDE_FAR_HIGH:0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0_0_N_SIDE_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_E_SIDE_FAR_MED:0.0,-1.28,0.0,0.0,0.0,-0.64,0.0,0.0
2_0_W_SIDE_FAR_MED:0.0,-1.464,0.0,0.0,0.0,0.0,0.0,0.0
0_1_E_SIDE_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_FRONT_FAR_MED:0.12773181730387725,0.0,0.0,0.13299856029141738,0.0,0.0,0.0,-0.54606048
2_1_S_SIDE_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_E_REAR_CLOSE_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_E_REAR_MEDIUM_LOW:-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_W_REAR_CLOSE_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_N_FRONT_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_S_REAR_CLOSE_MED:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_W_REAR_CLOSE_LOW:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_N_SIDE_FAR_MED:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_0_W_SIDE_FAR_LOW:0.0,-0.8640000000000001,0.0,0.0,0.0,0.0,0.0,-0.38400000000000006
0_2_E_SIDE_MEDIUM_MED:-0.8,-0.6000000000000001,0.02880026255983613,0.0,0.0,0.0,0.0,0.0
0_2_S_REAR_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_N_SIDE_FAR_HIGH:-0.8,2.2879831439731E-6,0.0,0.0,0.0,0.0,0.0,0.0
1_2_N_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_N_FRONT_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
0_2_E_REAR_MEDIUM_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2_0_E_FRONT_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_S_FRONT_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_N_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0_2_N_SIDE_MEDIUM_MED:-1.0,-0.6000000000000001,0.00586323415921787,0.0,0.0,0.0,0.0,0.0
0_0_W_SIDE_MEDIUM_MED:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_2_S_FRONT_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_N_REAR_FAR_MED:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_0_W_REAR_FAR_MED:0.0,-0.6000000000000001,0.0,-0.8,0.0,0.0,0.0,0.0
0_2_N_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_REAR_CLOSE_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_FRONT_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_E_REAR_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_W_SIDE_FAR_MED:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
